NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
210059196620;2023;6;M;1;3;1;1;5;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;567.2;644.6;614.5;553.9;CDDABECDEBDDBCEABDBCBDDEDCCBBACEEECAAEBDBEEED;ABCDCBDACEAEACECCABDDBEEAADEBAABCACEAADCBAADE;BABBAAAECBBEACDAABCEADBEACCBEEDDCDEEBEEDDACCD;ECDDBCEADEEECCDCBCAEDDCACDDDACDBCCDCCEBDDDEEC;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;160;160;160;160;120;760;C;E;B;D;5;C;A;B;C;A;B;B;A;A;A;B;A;A;B;A;A;E;A;A;B
210061449211;2023;2;F;1;3;1;2;0;2;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;445.1;474;479.5;377;CAECBADEBEDBCCAEBCBABDCAEBCEDACEEDAECBABBDAEC;ABCDACDDADBBAACAADBCEAEDCBBDCBCDCADEBBCCCAAAD;ACDCDCAECCBEDECAEABEDBAAECCAEDADECCCAAECCCDBC;CEEBDDECCADDAAAEBDACABCDCEDADEECDADABCBDEBCBE;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;100;120;100;0;440;D;D;A;A;5;B;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;B;A;A;B
210059535479;2023;5;F;1;3;2;1;1;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;418;476;510.3;381.2;BEEBBAEACEBDDECBBDDEDEDADACCBCBBDDEBBDAEDBCED;DAAADAABCAAAEEBAEDABEECBAEDAEACCADAEABCADAAAC;BDBCEDEEAEDEAEBBACEBCADBAAAEEBEAEABDDECDEADAB;DACDEAAEBBEDDBCBCBCBBCAADEDCBECCBDDACDDECEABC;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;120;100;120;0;460;C;C;A;C;9;C;B;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
210058236789;2023;1;F;1;1;1;3;0;1;;1;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;462.2;529.5;524.8;444.2;CDADCABBEBDBABDDBEDABCEDEDEEBCDEDDABEECDBDCBD;ABAECBCBCDAAEEDDCDBADBCCBADEADACCBBDBBCCDBAEE;BAADEAAECBBCAACABAAAECEBCBDADDACBBDAACEDDACAB;EAECDAEBDCEAEBADADEBCADBECABDECDACEBDCADDBECC;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;120;120;120;60;540;E;D;D;D;5;B;A;B;C;A;B;B;B;B;B;A;A;A;B;A;B;D;A;A;B
210058225688;2023;5;F;1;3;1;1;2;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;427.3;509.4;477.7;435.4;EAADCEBBECDBADEDDACBBCEDACABBEBDEDCBAADDBDBDA;ABCCBECBBDADACEAECBCDABCADDECCEBCDDCBCDBADEEE;ECCDAEAEDCBEACABCCDBDBCBADCDECDDAACCBABDCAABB;EADBDADBCCDCACAEBCBADBCCBDBDBBCCEADDBACBCBBCA;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;100;200;140;160;200;800;H;C;B;B;4;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
210058455395;2023;5;M;1;2;1;1;2;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;B;A;A;4;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210060111353;2023;4;F;1;3;1;1;1;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1222;1191;1201;1212;494.4;374.4;474.4;369.5;DEDAEACDBDCDBECAB.CDEEEACDDCCEDAABACBDDBDACAE;CACEBCECB.B.DBEACAEBDBAEBDABADBBBCECACACACBDA;BDECBDEAADDCABCEDCABAEEEEBA.DBBCABCEDADBBEAAD;DBABCEBBAECBEDCAEDDBDEBABBADCEBCDDEBDDAEDDEAC;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;140;120;120;160;80;620;E;E;C;B;4;B;A;B;D;A;B;B;A;B;B;B;A;A;B;A;A;E;A;A;B
210061387527;2023;3;M;1;3;1;1;1;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;426.7;489.2;530.1;552.9;EAECCDDADEBEBEBCDDEACADDBCBDBCCECBBEBDBECCEDA;DDACADEDCCAEEBBAAEDBDDBBDCCEDEACBCECDCEDBAACA;EDBACCBEEEDACCBDDCBAEAACAAABBCBADDACCDADEDCEC;CDCAEADECEEDCDBABAADECDABDEBACBDBACEDDDEBACDD;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;100;120;100;120;80;520;B;E;C;B;7;D;A;C;D;A;B;B;A;A;A;B;A;A;B;B;A;E;A;A;B
210059694085;2023;4;F;1;3;1;1;1;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;C;B;5;B;A;A;B;A;A;A;A;A;A;A;A;A;A;A;A;B;A;A;A
210058532525;2023;3;M;1;3;1;2;0;2;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;D;A;B;3;B;B;B;C;A;B;B;A;B;A;A;A;A;B;A;A;E;A;A;B
210060258027;2023;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;A;B;A;A;8;B;A;C;C;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;A
210058236884;2023;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;403.8;396.2;445.2;505.1;DECBAEEEAEAEEBCECEBEACBBBABBEBBBEBCDCDEEDAEEE;DAEDCAADDEBEBCAABCCBEEEABAAEEDABEEEAECABDAEDA;DBBECCBEECDEDDEEACBBBCAEAAAEECEAAAADEEAAECEBD;EECADEDEBEADACCDEEBBBACADCCBEDABCDEDCEECBEBEA;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;120;100;120;60;520;D;D;F;F;9;A;A;B;D;A;B;B;A;B;A;B;A;A;B;A;A;A;A;A;B
210061096535;2023;6;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;A;A;5;A;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
210061127399;2023;9;F;1;3;1;1;6;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;443.1;489.6;488.3;435.8;BBABBBCDAABDBCDEECECEDCBECACECACBDCECEECDCEDD;EAAADABECCCCBDBCDCDCEEEBACECBACBEEDACDCDBAEED;CCADADCECEDCDCDBACEBBDBEAAACBCBDBBECCEDCCDBAE;EDCCCCDEDBCCBDBDCCCBBCCBCBBEABDEDDCCCCEABCDCB;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;100;80;80;60;0;320;C;E;F;B;7;B;A;B;C;A;B;B;A;B;A;A;A;A;C;A;A;E;A;A;B
210058717978;2023;4;F;1;3;1;1;0;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;424.3;440.5;354.8;422.4;ECCACECBDCCEEBCDABDCDCDEECCDCBDECCAEDBCBBDDCD;AAADACDBCEBABCCACDDAACCBCDACEECEACCCBDACCBABC;AAAEACDDAEEECBBABCECDDABDECBEDDBACEBAADCBEADA;DAEBCCAADADBCBCDECACCA.CEDDDEBCDECCCBCDCCEADB;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;80;120;80;80;80;440;H;E;C;C;5;A;A;C;C;A;A;B;A;B;A;A;A;A;B;A;A;C;B;A;A
210059196673;2023;12;F;1;3;1;1;0;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1222;1191;1201;1212;456.1;456.8;491.3;490.3;EEDAEDBAACCBDCCEDEEEACDDCDBDBEEEDBACBEACCBBEC;DEAEDABBCABEACACBBDDABDDECACDDEEEAAEBCAEECDEA;CAEAAEECAEDDCEBBBAAEACAEEDEBEBBBBEACEAEDBEAAD;BCCAEBECCDDCDBCEBCEBDBCDBDBCBCACCDACDEEDADBDA;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;120;120;120;120;60;540;B;B;A;A;2;A;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;B;A;B;B
210059116962;2023;2;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;413.9;507.5;410.2;350.5;EBDBACBADBEEEACCABADEECAEABCBAECBDCEEBEAAABDB;ABEBCABACCAABDABACBADCDBECEADBCEBDECBBDBACDBE;DBABDBEBACBABDCCEBDABACBDACDBDEDADAEBECACDAAD;ADBCADCDBBCCADECEBECBADBDEBDBAADDBACDEDCBACBD;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;100;40;40;100;40;320;H;H;F;F;3;B;A;C;D;B;B;C;B;A;A;B;B;A;C;B;B;D;A;A;B
210061356655;2023;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;479.3;514.9;511.9;508.1;BCDAAAAACAEBCABABCDDBCCACDDEABAEEEECCBBABECBB;ABBDDADBCDBAAABABADCDBECAADCEBDBEBCDBECAAAADE;DEBBAEAEBBBDDADABBEECCCAABCAEDEAABDABAADEAACD;EEDDEDAAACDACBEEBDBEDCBACCEEEBCDDBABEACCACDCA;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;140;120;120;120;20;520;B;E;F;B;5;B;A;B;C;A;B;B;B;B;A;A;A;A;C;A;B;C;A;A;B
210060273106;2023;9;F;1;3;1;1;7;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;422.3;569.2;534.2;469.3;EBDBEBCEACCEADEEDBCDEADCACBDAEEBBABEDCABCDEAB;ABEBEADACCDAADEEBEDABCDEEDCBDABCBBCEABCDEDCBA;AEECAABCDEDEDDCBBADBAEDCBABCCAECAEEABEEBADAED;AEAEBBAAEADBCAABEBECEADDECADDCDABEADECE.BBBCC;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;180;120;140;140;60;640;H;D;F;B;6;B;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210058691013;2023;4;M;1;3;1;2;0;2;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;C;F;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
210058696284;2023;2;M;1;3;1;2;0;2;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;365.3;490.7;467.5;403;ECDBBDCCACEBEBBEDCBBEACACAABCAAEBBCBDEADCBDEB;ACBCBACBBCDAADEAAEEABACAEBEACBABCDBABBDDBDECB;ECBBDACCDEBECDEADEDBCDDDCDCBDBECAEAEBCDAECDEE;CEBEABCACCACCDBABCEDACBBADBDECBBDBCBDBECBECEB;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;120;120;120;60;540;B;B;A;A;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;B;C;A;A;A
210060488149;2023;4;F;1;3;1;1;2;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;1;1;0;;1191;1201;;;498.5;531.9;;;CDDEBAACAADBACDCAADDABCDBDCBDCDDCCEAECACCAEAA;ABEEACADEEDCBDBAEECEACAEBDEDC.DDBCADEECCBECAE;;1;;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;;1;120;140;120;120;100;600;F;E;D;B;4;D;A;C;C;A;B;B;A;B;A;A;A;A;A;A;A;D;A;B;B
210058437914;2023;4;M;1;2;1;1;2;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;B;C;F;4;A;A;B;B;A;A;B;B;A;A;A;A;A;B;A;A;B;A;A;B
210060724648;2023;8;F;1;3;1;1;6;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;B;D;A;8;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210059395926;2023;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;510.8;494.6;414.7;564.9;AABDCDABCCBECEABDEABEDCADAADEBEDDECADBDEAEEDD;ECDADEABCDDDBDEABBCCADAAABCDDAABEBEDABCCEABCD;ABAEBDCEAB.EAACCBABCBABBDDABCDABCDEDDBABABCBA;EDAAADBEDEAADDBBDCCCBEBACCDCBDCDEDDDCDCABBBBB;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;120;120;120;120;600;E;E;C;B;4;D;A;B;C;A;B;B;A;B;B;B;A;A;B;A;A;C;A;B;B
210059105918;2023;3;F;1;3;1;1;1;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;418.1;464.5;507.2;362.4;CCBDACDDCEDDBDABEDCAECBEEBDEBACEEDDABEBCBDDEB;DEEBDAAACBCEACCAAECCDCBACBDBBDCEABDBDECCAAADE;ACCDDCABDBBEAEAAECAAEDBEACDADBBDAACDBEEDDCACE;CADBEEBBECDCADBDAAACBEDDCBEDDCACECACCDABBEBDB;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;40;40;120;40;360;G;E;C;C;5;E;A;C;D;B;C;B;A;A;A;A;A;A;C;A;A;D;A;A;B
210059398875;2023;12;M;1;3;1;1;13;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;A;A;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210058428459;2023;16;F;0;2;1;1;7;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;430.7;453;428.6;346.2;DECCBEACAEBDAEDCECAAEBCACEEDBDEAEEADACCAABCAE;DACEEEBCCDEABCAAECACACBDABCECBACDAEE.BCBADACA;BBAACDEADEDCABCACCCBEDDACEADEAEEACCACCABAADBA;CBBECABAEDDDACDABDEACAABCECABECCABBEACDBAEACC;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;9;0;0;0;0;0;0;A;A;A;A;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210059560691;2023;7;F;1;1;1;1;5;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;416.1;439.2;439.2;340.3;CEABEADCCEEBEEEDADECDEBEEEADCBCCAEDBABCEBDEEC;ABEECACDCDEEAEBACEECEAEEBAEEAEEDAEEEBEDEADCDA;EECBDEAEBCBCDCEABBDECAEDCDDEEAEDEACEBEECCECBD;DDDBDEBCBCDBADCEADCACBDBBBEBEDCBDBEBCDBABDACB;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;100;80;120;0;420;E;E;F;F;5;B;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A
210059118951;2023;9;F;1;3;1;1;5;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;468;595.8;568.3;643.3;DBDBCABEABBBCBDEDBBEEDCCEECECAEEBAEEACCACEACC;ACEDADAACCDAAAEABEAABBCDEDBBDADEBAACDBADADAAE;CBACDBACDACDEDACCADDAEEDCEACCBECABECBEEBACDED;CCAEACBBBABADEABBEADAACDDDBCDECBAAACCCEAEECBC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;160;120;160;160;60;660;G;E;E;A;6;B;A;B;C;A;A;B;B;A;A;A;A;A;A;A;A;E;A;A;B
210060098353;2023;8;F;1;3;1;1;7;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;D;B;2;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
210059666142;2023;3;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;447.5;481.6;502.9;568.7;AEBDDACCADBDCCBCDEEEAABEBADCEAACDEEDDCEEEEEEC;DACADECADADEBDBCDBCAEACAAAACBBEEEDDCABCEDABAD;EDACADADADDBECABACDCAACEADAEBDBEDDECABADDDCAB;EACAAEDEEEAAABBEDBECEEACDCAACCCDADCADDEACCDEB;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;140;120;120;120;100;600;C;B;F;B;8;B;C;B;C;A;A;B;A;B;A;A;A;A;A;A;A;C;A;A;A
210058542075;2023;5;F;1;3;1;1;2;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;C;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210060447633;2023;6;M;1;3;1;1;2;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;1;1;0;;1194;1203;;;369.2;511.3;;;ADDBCABEDBCDBEBBBDCBDCCACACBAACEABEDCBADCBABA;DCAAAAAECBBEACAACDCBAEBBECCEEAADDAEDCBAEBDACE;;0;;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;;1;100;120;120;120;80;540;F;E;D;D;4;C;A;C;D;A;B;B;A;A;A;A;A;A;B;A;A;D;A;B;A
210059008420;2023;3;F;1;3;1;2;0;2;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;C;C;5;B;A;B;C;B;A;B;A;B;B;A;A;A;B;A;A;A;A;A;B
210059352507;2023;5;F;1;3;1;1;2;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;380.9;448.4;491.4;496.5;EBDBACEACABADBABAACCDEECBCBDBDCBDDDEDDACEBDAC;ABCEBAAABCADDDCAEBEAEECBCBCCDCBBCEBEDDCABCDBE;CDAACDBADCADEDABDAEBCCADCDEEECEDADBEEECCADEEE;DBBACDCBDBBCCAABCBDBDBDEACAABEDCDBBACBEACADCB;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;120;120;120;120;600;B;B;B;B;3;A;A;B;B;A;A;A;A;A;A;A;A;A;A;A;A;B;A;A;B
210060523921;2023;2;F;1;3;1;2;0;2;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;323.6;492.3;487.1;390.5;DEBADACEEEECBACBBDAECEBAAEBEBCCDDECACCEADBCEA;EBAACECACDAEDDACACBDABAABACEBEEABCDCEBEDBAEED;EEBEACCEACDCEBBEABBAADCCAAABBCBEDCBEBEDDCACDC;AAACCCBEEAEEBBCBAEDEEDADCBAEEDACDDBBEBAACEBBB;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;140;140;140;140;160;720;E;E;C;B;7;B;A;B;D;A;B;B;A;B;A;A;A;A;B;A;A;D;A;A;B
210059198590;2023;4;F;1;1;1;1;1;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;G;F;B;B;8;D;A;C;D;B;C;B;A;B;A;B;A;A;D;A;A;E;A;B;B
