Unnamed: 0,NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
627024,190001091277,2019,4,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,510.0,513.0,515.0,407.0,400.6,426.8,498.4,DBCEDDBDCBDAADECADBCDABDBEEEEBBDBBECAECBABDDD,EABCDAEAEBAAEACBDEABACBDADBCCCDABEEEBECAAEDED,DEDCA99999BBBCABEACDEDBAEAECAC*ADBACEBADCACEDBDCAA,AEDACACEEEECCDDDAEDEAEDAEDDAEEADEABCDDDDBEDDB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,6.0,0.0,0.0,0.0,0.0,0.0,0.0,A,A,C,A,10,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B
628294,190001094305,2019,2,M,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,418.6,507.2,486.5,434.4,AADEDDBDCCDBBDBCDBCBEEDDCBCCDDBBBCBDEABAABADB,ADABDBCCDAACACBABACABEAADAEABACABDCECDDACACDB,BBCCB99999BAABCABACCDBADAABBAECBDADDCDCDDBEADCCDAE,CCBBAEBCABBAADEAEDAAACEAEABEDCBAACBAECDDBECBB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,40.0,40.0,120.0,0.0,320.0,B,E,B,A,5,B,A,C,D,A,A,B,B,B,A,A,A,A,B,B,A,C,B,A,B
631520,190001074839,2019,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,343.1,459.7,367.1,498.4,AECDEBADADEEEACDABBDDDCEACBDCCEEEEEDDCBDDAACC,DBABCAEAABCDECEABDDAECCCDDDEABACBECCDEDABCDAE,ECAEA99999BDCADBEECEDEAABADAEACDDBEDBEABCABBACEADB,DAECABEAAEEAAEDACBEACBCDBECCEEBAAEEECDCCADBBD,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,6.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,A,F,6,B,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,B,A,A,A
636268,190001094071,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,D,D,D,3,C,A,B,C,A,A,B,B,B,A,B,A,A,C,B,A,D,A,A,A
636756,190001088247,2019,2,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,462.4,411.4,404.0,391.4,CDADDCDAECDBECDCBBAACBABAEBBBCABCBDABABCEAABC,ECABCDDDCBADAEDAEBAEEDEEADCCACDEBDEAADBBBACBD,CCDCE99999ECDEECBABBAACEEDDBAEBBADEABDCABAEDECEBEE,CBABCBACDEAACAECEDADACADABDECDEEBDDCACEDBBEAC,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,140.0,120.0,0.0,520.0,E,E,B,B,3,A,A,B,D,A,C,B,A,B,A,B,A,A,B,B,A,D,A,A,A
637787,190001089704,2019,2,M,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,507.0,511.0,517.0,551.4,536.7,529.2,522.1,DDADBBBECEAABDDCBABABDCACEBBDEEDCCCDADCDCCCDB,BEBCDBAEABDCBBAAEDCCEACEEDABEABCDCDEBABEABADB,99999CBCADDADABBDDABCEAECBCACBECAEAEBBBAADBACBACDB,ABCABDEDCDDEDCBCBCDBADBDBDAECDBEDDCBEDCCDACBB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,120.0,80.0,560.0,H,H,F,F,4,C,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
638310,190001092638,2019,6,F,2,0,1,2,0,2,,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,393.8,432.4,481.8,434.7,ACDDDCBACBBAADECDECBCBDBCDCAEDBBBABEECBCDBBCD,CCEBCABCDADABBEAAAACBEEAEEBDCCCBAAEEDEADACEDE,CBBAE99999BDCDEDEBEEECCDEEBADABAACEEBCBCDDACCEDBCB,EACECCECBACEADEBEECBCEDEADACBEEAEECAADEECACEB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,80.0,100.0,540.0,H,E,F,A,2,G,A,B,C,A,B,B,A,A,A,B,A,A,B,B,B,C,A,B,B
639683,190001092679,2019,2,M,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,H,F,F,4,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
641699,190001069346,2019,2,M,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,507.0,511.0,517.0,553.9,484.0,424.0,497.9,DEAAEBAEEEDCADCDCBBABAADCAABDECDDDCBCBBCCECEA,EDABEBCCCBDACDECBCADBACDCDCBDBDBCACBADBACABCA,99999DBABECABCCBBABEDACBAEEDBABCCDBAACCEBECBEDBCBA,EECBCBBBCCAADECCADCECDECDACCBCBDBEEACBBBDACCA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,100.0,100.0,100.0,0.0,400.0,H,H,F,F,4,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
643767,190001094282,2019,3,F,1,1,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,368.6,433.6,487.9,507.4,EACABBADDCBCDEADECEBAEBCEDBCCEEACBBEBAEEAEBDC,CBACABDEAEABAAAABDBAEEABEEBCEDCEAABDACCDDBBEE,99999AADADABEDAACAAEEEDAAAAADEECDEDECEADBEEEEACCAA,DEDABBEBCBBADADCACAADEBBEEAABABEBDEAABCBAAABE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,140.0,120.0,0.0,500.0,H,H,F,F,4,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
645865,190001072585,2019,2,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,H,F,F,4,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
646536,190001072601,2019,4,M,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,1,1,0,,507.0,511.0,,,599.1,514.3,,,BABABAACCBBCACEEEBCACECBEDBEAAECAADAAEBAAAEDB,BBABC99999EACDCBECDDDAAECBBCCEEBEBCAEBACBDAEBBCDEC,,0,,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,,1.0,120.0,120.0,120.0,140.0,80.0,580.0,B,B,A,A,2,B,A,C,D,A,A,B,A,B,A,A,A,A,D,B,A,C,A,A,A
647554,190001074181,2019,2,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,566.2,576.9,535.7,493.2,DEADCBAEECEACAADBABEACBEDAABECDBABADBEECCDAAB,AEDCCEABCDACDAABCDDECEBAEDBEACCDDACBEBCEBBDCE,CEACE99999BCBCBDDAAECBDDEAACEBDBCCACDECCBABEEDDBEC,ABEAEBDABCACCECABBCBACDBCEBDDEDACCACCDAADDBAA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,140.0,120.0,60.0,560.0,C,E,F,D,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,B,A
653787,190001079450,2019,2,M,1,1,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,571.0,548.0,562.0,459.3,DEADCBDEEAAABDCCCCDBBBBABEABCBDDCADDEBBEECBDA,EEECCEAAADBDABABCBDBCAEACABAEEBCEEBABEDBDBADE,AABBE99999BBCCBCBAAECAEDADAABECADCDCCEAEBACACEEACC,CCACCBBAADEDDCCCADEDBCAEDDCDBDBDCDAACAEDCBACE,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,120.0,140.0,120.0,80.0,600.0,H,H,B,B,5,C,A,B,D,A,B,B,A,A,A,A,A,A,C,A,A,C,A,A,A
655766,190001081302,2019,2,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,447.5,542.5,513.9,462.6,AEEBDEDAEADCADBCDCAEDCDEEBEDCCBBEDABECBDACBCB,CEADABACABAABDAEDADEBEDBCCBAECABBDCEEEDBDBAEE,99999ACCAABCCCEDBBC.DADDAEEADECBADCDECECCEDDCAEECE,BABAECDCAAEECEEBEE.BCBDCACDCACBCBE*BCBDBADECA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,40.0,40.0,120.0,0.0,320.0,H,H,F,F,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
663139,190001086978,2019,2,F,1,4,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,427.3,477.8,502.5,482.7,ACBBEABDAAD.DACBBEECBECBABADEECCADEAEBDEDBACC,BACAABBDEAECDCABCCAABDDBBDEAEAEABDEACEEABDBEB,99999BBCDEDBDAECBABDBEDCDECCCCEEDAAAADABECEBCAEDBC,DBECCBABBDEBECAABAEADBEDACEBDECBDADBABDDEBCEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,140.0,40.0,540.0,H,H,F,F,4,C,A,B,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A
666285,190001069931,2019,2,M,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,501.6,491.0,472.0,546.2,ADCCECDDEECDCBDEABBACABECECEDCEEACCDAACADBBDB,EBAEAECCADACBADDEBEDBCCDCCEDCDADBDCCAEDBEAECA,99999DEEDBBEDCCDEABBADADEBECDEDACAEDABEDBEACAECCED,BBCEDCBCABCADDBACDACDAEAAADEBABCCEDBBCDBCCBCA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,100.0,120.0,120.0,600.0,H,H,F,F,4,C,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
671005,190001094415,2019,2,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,420.0,447.9,507.6,502.0,DABBBAACCBDCBDABBCADDCADACEBDCCABAEDCCEDECBCC,DBACABAEAECBAAABEBDAAADAACEEBAAADBEBCDCAAEDAE,99999BDBAA*BBBCEDEAEEBACCBAAAAEEEACAAEBBECBECCEDBA,EDDCABCABDEBCABEADDABCADBAEBCDEAAEACBEEDBCADE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,100.0,120.0,80.0,520.0,H,H,F,F,4,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
687944,190001028383,2019,2,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,507.0,511.0,517.0,404.2,457.6,496.7,396.5,DDECDADBBDCABDCBDBDCABACEDABECCEDDBDCABDDBBBA,DCECDBAABBDADECADBCEDADCBCDBBABCEAEDCBEABDEBE,EBDBA99999BCBBCDCAAEDACECBDBECECCEECCDEDDDAEACADCA,AEDCADABBAAECEDCCEABCAECADACABAEDEAAECEBEECEE,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,120.0,0.0,480.0,E,E,F,F,3,A,A,D,E,B,B,C,B,B,B,A,A,A,C,A,B,D,A,A,A
688776,190001029563,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,510.0,513.0,515.0,434.2,424.2,508.3,483.9,ADEBDEBDBCBBCEEACECAAADBABEEDBAEEDCEEAEDABBCB,ABDDABDCACAAAADCCDADEAEDACCDCECECACCACCCABDDD,AEBBC99999CBBCBBDACEBCDAADABDCBDDEACCEABBDAECAECDB,BBBDDCDCBEECDDEADDCEEDCAADDEBDCCCCDEEDDDAEAED,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,120.0,140.0,100.0,620.0,E,E,B,D,5,B,A,C,D,A,B,B,A,B,A,B,A,A,B,B,A,E,A,A,A
689342,190001034323,2019,5,F,1,3,1,2,0,2,,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,342.3,420.8,386.1,518.7,ADEDDBDDDBDEBEAEEDCBCCCEEDDEEEEDAEAEDACCBDADA,BBCBADDBCBBBCBBABECACCADADBCCCAEDABCBCCDCCACB,B*B**99999ABCABABEBBBBEBAECBEEDAEEBECCABACCBEBACDC,ADBCEAECDAECDDCCBBABABEACBBDBBADDDCCCBCCBCDEE,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,6.0,0.0,0.0,0.0,0.0,0.0,0.0,H,C,F,F,2,C,A,B,C,A,B,A,A,A,A,A,A,A,B,A,A,C,A,B,A
689829,190001034335,2019,4,F,1,2,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,507.0,511.0,517.0,403.5,386.3,435.3,448.5,ACBCABDCEAAEBCACDEBCDBDECDBDEEBAACABACABCADDA,DEBABAAABEEEDCBCEDBADDAEABCBEDDBCCBAEBAECBAAB,ABACA99999EEAEABABBAAADDEBEEECECDDAEABDCADEBECAACC,EBABAAECDCBAAEDCACBABDEAEADCDDAEADCADDCBAADEE,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,140.0,120.0,120.0,120.0,620.0,C,B,B,B,5,B,A,B,D,A,B,B,B,B,A,A,A,A,C,A,A,C,A,A,B
690865,190001035622,2019,5,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,507.0,511.0,516.0,415.6,409.5,508.0,470.0,CDCCDECACBCEDACECBCDAEBEDBCCCADAADBBADEBECADA,DCBEDEABCBABCCDAAEDCDAEAEEADBADABAECBBDEDDEEE,BEADC99999AACDEDAAAEAECECDDEEADCEDBCEEAAADABCCEADC,AABEBBBADBCCBBECBAEBCDCABDADCADBCEAECECBCDADA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,120.0,0.0,480.0,E,B,A,A,5,B,A,B,C,A,B,B,A,B,A,A,A,A,B,B,A,D,A,B,A
692358,190001043524,2019,3,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,507.0,511.0,516.0,482.0,550.1,492.0,635.1,EAAAEEEBBEDDEDDABEBDABCECCCDBACABBDCDAABCCDDD,AEDEABAEAADCECAAEECADADACDDDBACABDEBADBEEACAB,CEDCA99999BCEBDECEAEEDEECEAECEDBECAEECDADDABEBCEDD,CAEEEBAADACBABCEADBACEAEBDECABBEEBBEEEBCDDBCC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,100.0,100.0,100.0,100.0,500.0,H,E,F,C,3,B,A,B,E,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A
693732,190001044502,2019,3,M,1,3,1,2,0,2,,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,474.7,438.0,394.5,406.9,EBDEBADBECDEECABACDBBCEDECDBEEEBEDDBEEDDCDCCE,DEAACCDCEEADCDBAEABDBDEADCDEADBCCEEDCBCACCEBC,DCAEB99999.ABDBDBEAAECDABCAEADEADBEEBECBECCCAABCEB,BCCCABCBDCDEDACECDBDEACDBEDADBAADECDDBDBCEAAA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,80.0,100.0,0.0,400.0,E,E,C,B,2,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,A,A,A,B
695532,190001044586,2019,3,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,508.0,512.0,516.0,428.9,495.2,517.8,517.2,DBEADCDEADBBDEABEDDEDDAEDBEECBEDCDDCDDEACAAAA,EBDBACACDAADDECAEBBABDBCDEEBEACDBECECADCEACEC,BACEA99999AAABABCEECBBBBDAAEABEAEEDADDEEECCCCAEDEA,DBEECBCEDDDCADCDADEDCEAEABCEBACBCBDBCDECEEADE,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,40.0,40.0,140.0,40.0,380.0,E,E,B,F,5,A,A,C,C,A,C,C,A,A,A,A,A,A,B,B,A,E,A,A,A
698144,190001034439,2019,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,510.0,513.0,515.0,482.2,548.8,549.2,473.6,CDEBBCDEDABEDDACDABABEADABECCCECBEDCDCBDADBBD,EEBBBEDEAABABCAEDCAECAEAEDBAABACEABADADCABDCE,AEBBC99999ABCCECCECACBDDBDCAECADAEACDEDEBAEDCDAEAC,DCBDDACAACACBCEBCDCEDDBCAADABCCDEBCACCDBDCBAD,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,140.0,140.0,100.0,620.0,C,C,B,B,6,B,A,B,C,A,B,C,A,B,A,A,A,A,B,B,A,C,A,A,A
700526,190001037181,2019,2,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,428.0,479.5,455.1,488.1,CEDCEBDDDDAECDAEAADEAECAEBDECBAED.ECEABCAABAE,AEAECCDDAAAAABBBBAEDDEABCEBACBBBDAEDECCBAACCD,99999ABEABBECBDACABAACADEEABAEACEBCABAACBBCCABCDAA,EEBBDCDCACCABABAADAAABDABDBBEBCCBEEABADEBCDBB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,160.0,140.0,140.0,80.0,640.0,H,C,F,A,5,B,A,B,D,A,A,B,A,B,A,A,A,A,B,B,A,B,A,A,A
